0
0.0310937384
0.0939962699
0.1664979014
0.2396583834
0.3481831323
0.4631589911
0.5761550152
0.6756033594
0.763328805
0.8205539063
0.904138938
0.9401351596
0.9690655719
0.9692654217
0.9618740273
0.9360544107
0.8741911748
0.8127590071
0.6446767708
0.5393910231
0.4129526571
0.3067378645
0.2246972304
0.1472520173
0.1019624961
0.0323257969
nan
0
0
0.0606359851
